Time,AltitudeMeters,LatitudeDegrees,LongitudeDegrees,HeartRateBpm,SecondsFromStart,DistanceTraveled
2021-08-22T13:38:22Z,346.5295891,38.4123475,-78.9318793,,1774.0,32772.41606965319
2021-08-22T13:38:24Z,346.5369383,38.4124041,-78.9320769,,1776.0,32832.57562901778
2021-08-22T13:38:26Z,346.4562171,38.4124477,-78.932277,,1778.0,32891.9646036501
2021-08-22T13:38:28Z,346.2348946,38.4124854,-78.9324824,,1780.0,32952.28691567915
2021-08-22T13:38:30Z,346.0395056,38.4125169,-78.9326795,,1782.0,33009.80597266439
2021-08-22T13:38:32Z,345.6845541,38.4125399,-78.9328708,,1784.0,33065.14721484088
2021-08-22T13:38:34Z,345.0394772,38.4125679,-78.9330574,,1786.0,33119.474072195
2021-08-22T13:38:36Z,344.306202,38.4125968,-78.9332499,,1788.0,33175.51948296153
2021-08-22T13:38:38Z,343.7602761,38.412638,-78.9334396,,1790.0,33231.80685727778
2021-08-22T13:38:40Z,342.7662518,38.4126692,-78.9336536,,1792.0,33294.048235818
2021-08-22T13:38:42Z,341.9715217,38.4127004,-78.9338927,,1794.0,33363.35875827343
2021-08-22T13:38:44Z,341.0454303,38.4127398,-78.9341345,,1796.0,33433.97902691632
2021-08-22T13:38:46Z,339.9163166,38.4127932,-78.9343873,,1798.0,33508.84554080745
2021-08-22T13:38:48Z,338.7057579,38.4128607,-78.9346452,,1800.0,33586.59468696975
2021-08-22T13:38:50Z,337.665186,38.4129272,-78.9349067,,1802.0,33665.20678016241
2021-08-22T13:38:52Z,336.1198673,38.4129931,-78.9351776,,1804.0,33746.3155779081
2021-08-22T13:38:54Z,335.0560186,38.4130309,-78.9354539,,1806.0,33826.51568292568
2021-08-22T13:38:56Z,334.1982101,38.4130784,-78.9357296,,1808.0,33907.23217028165
2021-08-22T13:38:58Z,333.9364897,38.4131242,-78.9359781,,1810.0,33980.22762807201
2021-08-22T13:39:00Z,334.058471,38.4131661,-78.9361881,,1812.0,34042.190772079666
2021-08-22T13:39:02Z,334.4296243,38.4132016,-78.9363917,,1814.0,34101.83093297188
2021-08-22T13:39:04Z,334.3358497,38.4132368,-78.9365858,,1816.0,34158.79885787527
2021-08-22T13:39:06Z,334.1687912,38.4132741,-78.9367815,,1818.0,34216.38875324156
2021-08-22T13:39:08Z,333.7514192,38.4133079,-78.9369748,,1820.0,34273.02085349927
2021-08-22T13:39:10Z,333.6222449,38.4133394,-78.93716,,1822.0,34327.21084576064
2021-08-22T13:39:12Z,333.4323998,38.4133712,-78.9373424,,1824.0,34380.64135948646
2021-08-22T13:39:14Z,333.743592,38.4134011,-78.9375079,,1826.0,34429.20560104787
2021-08-22T13:39:16Z,334.012858,38.413431,-78.9376534,,1828.0,34472.21742727183
2021-08-22T13:39:18Z,334.4190123,38.4134619,-78.9377991,,1830.0,34515.377951259055
2021-08-22T13:39:20Z,334.5468307,38.4134876,-78.9379295,,1832.0,34553.82693935929
2021-08-22T13:39:22Z,334.6251616,38.4135114,-78.9380583,,1834.0,34591.66642561253
2021-08-22T13:39:24Z,334.9085974,38.4135345,-78.9381969,,1836.0,34632.18430489438
2021-08-22T13:39:26Z,335.3425135,38.4135598,-78.9383396,,1838.0,34674.017688778804
2021-08-22T13:39:28Z,335.6105219,38.4135813,-78.9384773,,1840.0,34714.167336400205
2021-08-22T13:39:30Z,335.6862863,38.4136029,-78.9386123,,1842.0,34753.56527083057
2021-08-22T13:39:32Z,335.6342179,38.4136184,-78.9387428,,1844.0,34791.305860373745
2021-08-22T13:39:34Z,335.6254435,38.4136248,-78.9388743,,1846.0,34828.979515667226
2021-08-22T13:39:36Z,335.5758448,38.4136391,-78.9389832,,1848.0,34860.5507928516
2021-08-22T13:39:38Z,335.6185081,38.4136565,-78.9390734,,1850.0,34887.11254259014
2021-08-22T13:39:40Z,335.8914903,38.4136803,-78.9391718,,1852.0,34916.55835753519
2021-08-22T13:39:42Z,335.8461711,38.4137057,-78.9393175,,1854.0,34959.23826857913
2021-08-22T13:39:44Z,335.8270458,38.4137082,-78.939387,,1856.0,34979.129712460475
2021-08-22T13:39:47Z,335.9538307,38.413717,-78.9394874,,1859.0,35008.01805895974
2021-08-22T13:39:49Z,335.9412205,38.4137203,-78.9395082,,1861.0,35014.09158670107
2021-08-22T13:39:51Z,335.8799558,38.4137269,-78.9395407,,1863.0,35023.69467724849
2021-08-22T13:39:53Z,335.7775512,38.4137378,-78.9395703,,1865.0,35033.041639223586
2021-08-22T13:39:55Z,335.6808746,38.4137527,-78.9395903,,1867.0,35040.93599573253
2021-08-22T13:39:57Z,335.6831864,38.4137805,-78.9396213,,1869.0,35054.409173018714
2021-08-22T13:39:59Z,335.6026933,38.4138377,-78.9396174,,1871.0,35075.31425940494
2021-08-22T13:40:01Z,335.6103642,38.4138855,-78.9395884,,1873.0,35094.628801365856
2021-08-22T13:40:03Z,335.6642715,38.4139281,-78.9395653,,1875.0,35111.52242779721
2021-08-22T13:40:05Z,335.4471731,38.4139645,-78.9396103,,1877.0,35130.01797441824
2021-08-22T13:40:07Z,335.0952647,38.4140232,-78.9396937,,1879.0,35162.074405230225
2021-08-22T13:40:09Z,334.607691,38.4140694,-78.9398465,,1881.0,35208.904664357324
2021-08-22T13:40:11Z,333.9103811,38.4141097,-78.9399847,,1883.0,35251.06856935483
2021-08-22T13:40:13Z,333.8812256,38.4141524,-78.9401376,,1885.0,35297.48031167001
2021-08-22T13:40:15Z,333.9331801,38.4142031,-78.9402925,,1887.0,35345.479588056034
2021-08-22T13:40:17Z,334.3274442,38.4142415,-78.9404475,,1889.0,35391.96238905374
2021-08-22T13:40:19Z,334.7652761,38.4142706,-78.9405867,,1891.0,35433.157414849775
2021-08-22T13:40:21Z,335.709352,38.4143114,-78.9407107,,1893.0,35471.612714236486
2021-08-22T13:40:23Z,336.35763,38.4143345,-78.9408264,,1895.0,35505.754368553506
2021-08-22T13:40:25Z,336.9895535,38.4143493,-78.940941,,1897.0,35538.964960279955
2021-08-22T13:40:27Z,337.4920828,38.414357,-78.9410201,,1899.0,35561.758263793956
2021-08-22T13:40:29Z,337.8814902,38.4143669,-78.9411115,,1901.0,35588.14032958443
2021-08-22T13:40:31Z,338.7781288,38.4143786,-78.9411977,,1903.0,35613.15497619096
2021-08-22T13:40:33Z,339.3599228,38.4143921,-78.9412931,,1905.0,35640.875543498485
2021-08-22T13:40:35Z,339.6858307,38.4144002,-78.9413724,,1907.0,35663.741132644886
2021-08-22T13:40:37Z,340.5742547,38.4144143,-78.9414316,,1909.0,35681.43190270791
2021-08-22T13:40:39Z,341.0860659,38.414425,-78.9415279,,1911.0,35709.24162357574
2021-08-22T13:40:41Z,341.5324906,38.4144357,-78.9415802,,1913.0,35724.69476484156
2021-08-22T13:40:43Z,341.9378748,38.4144481,-78.941654,,1915.0,35746.276151363556
2021-08-22T13:40:45Z,342.2034782,38.4144666,-78.9417227,,1917.0,35767.048476123484
2021-08-22T13:40:47Z,342.6398564,38.4144812,-78.9417739,,1919.0,35782.629861424466
2021-08-22T13:40:49Z,342.9772472,38.4144911,-78.9418119,,1921.0,35794.07750516656
2021-08-22T13:40:51Z,343.3519285,38.4145157,-78.9418438,,1923.0,35806.87825594753
2021-08-22T13:40:53Z,343.5735048,38.4145279,-78.9419203,,1925.0,35829.19817139384
2021-08-22T13:40:55Z,343.8885256,38.4145349,-78.9419825,,1927.0,35847.16661014668
2021-08-22T13:40:57Z,344.2358958,38.4145438,-78.9420497,,1929.0,35866.653774332866
2021-08-22T13:40:59Z,344.6655235,38.4145506,-78.9420976,,1931.0,35880.57346197045
2021-08-22T13:41:01Z,344.8676177,38.4145671,-78.9421605,,1933.0,35899.540605414826
2021-08-22T13:41:03Z,345.1793123,38.4145705,-78.9422244,,1935.0,35917.85418529293
2021-08-22T13:41:05Z,345.518622,38.4145739,-78.9423044,,1937.0,35940.76218885001
2021-08-22T13:41:07Z,345.7529769,38.4145811,-78.9423731,,1939.0,35960.58029546355
2021-08-22T13:41:09Z,346.2418371,38.414596,-78.9424458,,1941.0,35982.067016439476
2021-08-22T13:41:11Z,346.6481951,38.4146121,-78.9425215,,1943.0,36004.49539746505
2021-08-22T13:41:13Z,347.1173202,38.4146261,-78.9425991,,1945.0,36027.26313360868
2021-08-22T13:41:15Z,347.5970396,38.4146469,-78.9426913,,1947.0,36054.69858560388
2021-08-22T13:41:17Z,348.182359,38.4146565,-78.9427452,,1949.0,36070.50573261872
2021-08-22T13:41:19Z,348.7015835,38.4146738,-78.9428183,,1951.0,36092.34199983588
2021-08-22T13:41:21Z,349.1414981,38.4146858,-78.9428963,,1953.0,36115.07133099944
2021-08-22T13:41:23Z,349.8191358,38.4146895,-78.9429359,,1955.0,36126.47649725278
2021-08-22T13:41:25Z,350.3226052,38.4146942,-78.9430045,,1957.0,36146.169303727474
2021-08-22T13:41:27Z,350.7524861,38.4147002,-78.9430493,,1959.0,36159.161991803936
2021-08-22T13:41:29Z,351.2485289,38.4147054,-78.9431142,,1961.0,36177.81432744021
2021-08-22T13:41:31Z,351.5284744,38.4147109,-78.9431682,,1963.0,36193.38324763096
2021-08-22T13:41:33Z,351.7393331,38.4147202,-78.9432166,,1965.0,36207.633746279505
2021-08-22T13:41:35Z,351.8897838,38.4147278,-78.9432781,,1967.0,36225.439374921516
2021-08-22T13:41:37Z,352.1226471,38.4147214,-78.9433341,,1969.0,36241.619791340694
2021-08-22T13:41:39Z,352.3377281,38.4147216,-78.9433827,,1971.0,36255.51155580545
2021-08-22T13:41:41Z,352.4150362,38.4147271,-78.9434337,,1973.0,36270.22786847027
2021-08-22T13:41:44Z,352.6429644,38.4147253,-78.9434992,,1976.0,36288.971058690106
2021-08-22T13:41:45Z,352.9041592,38.4147305,-78.9435454,,1977.0,36302.321190684
2021-08-22T13:41:47Z,353.1536239,38.4147329,-78.9435833,,1979.0,36313.194778478064
2021-08-22T13:41:49Z,353.4907794,38.4147421,-78.9436346,,1981.0,36328.24051645407
2021-08-22T13:41:51Z,353.8460518,38.4147559,-78.9436783,,1983.0,36341.7100908047
2021-08-22T13:41:54Z,354.4474112,38.4147545,-78.943742,,1986.0,36359.93067402871
2021-08-22T13:41:55Z,354.8268251,38.414769,-78.9437875,,1987.0,36373.98223898961
2021-08-22T13:41:57Z,355.1392942,38.4147725,-78.9438418,,1989.0,36389.56362429059
2021-08-22T13:41:59Z,355.4720925,38.414776,-78.9438951,,1991.0,36404.85574160918
2021-08-22T13:42:01Z,355.7506689,38.4147779,-78.9439457,,1993.0,36419.33599283605
2021-08-22T13:42:04Z,356.1763105,38.4147814,-78.9440092,,1996.0,36437.53525295945
2021-08-22T13:42:05Z,356.5373086,38.4147842,-78.9440385,,1997.0,36445.976318087894
2021-08-22T13:42:07Z,357.0104106,38.4147958,-78.9440905,,1999.0,36461.43887912982
2021-08-22T13:42:09Z,357.2124306,38.4148027,-78.9441262,,2001.0,36471.94930593744
2021-08-22T13:42:11Z,357.5110188,38.4148076,-78.9441593,,2003.0,36481.582674302124
2021-08-22T13:42:14Z,357.7482213,38.4148123,-78.9442389,,2006.0,36504.405770215104
2021-08-22T13:42:16Z,357.8277287,38.4148163,-78.9442865,,2008.0,36518.09338819862
2021-08-22T13:42:17Z,357.8642181,38.4148118,-78.9443331,,2009.0,36531.51965190866
2021-08-22T13:42:20Z,357.8701681,38.4148123,-78.944391,,2012.0,36548.073717066225
2021-08-22T13:42:22Z,357.8055087,38.4148088,-78.9444477,,2014.0,36564.33492386163
2021-08-22T13:42:23Z,357.7070461,38.4148099,-78.944489,,2015.0,36576.153893531795
2021-08-22T13:42:26Z,357.053689,38.4148213,-78.9445971,,2018.0,36607.341574426
2021-08-22T13:42:27Z,355.8470693,38.4148278,-78.9447339,,2019.0,36646.52951680278
2021-08-22T13:42:29Z,354.6971238,38.4148401,-78.9448826,,2021.0,36689.28328332207
2021-08-22T13:42:31Z,353.4533054,38.4148419,-78.9450248,,2023.0,36729.9470441817
2021-08-22T13:42:33Z,351.940145,38.4148422,-78.9451978,,2025.0,36779.41436806904
2021-08-22T13:42:35Z,350.8064724,38.4148685,-78.9453474,,2027.0,36823.25329156872
2021-08-22T13:42:37Z,350.3447039,38.4148944,-78.9454365,,2029.0,36850.42565293985
2021-08-22T13:42:40Z,350.29072,38.4149137,-78.9455171,,2032.0,36874.5231771653
2021-08-22T13:42:41Z,350.0053887,38.4149077,-78.9455745,,2033.0,36891.080174062045
2021-08-22T13:42:43Z,349.4719461,38.4149062,-78.9456998,,2035.0,36926.91154957315
2021-08-22T13:42:45Z,348.9151728,38.4149187,-78.945834,,2037.0,36965.55570826002
2021-08-22T13:42:47Z,348.2715249,38.4149371,-78.9459831,,2039.0,37008.71398307326
2021-08-22T13:42:49Z,347.710345,38.4149604,-78.9461423,,2041.0,37055.022077375805
2021-08-22T13:42:51Z,346.759018,38.4149843,-78.9463102,,2043.0,37103.81564609102
2021-08-22T13:42:53Z,346.0154797,38.4150062,-78.9464825,,2045.0,37153.725466774435
2021-08-22T13:42:55Z,345.4311676,38.4150312,-78.9466646,,2047.0,37206.58517896888
2021-08-22T13:42:57Z,345.2132853,38.4150561,-78.9468557,,2049.0,37261.97551362686
2021-08-22T13:42:59Z,345.484495,38.4150739,-78.9470094,,2051.0,37306.40172429715
2021-08-22T13:43:01Z,345.8003104,38.4150809,-78.9470956,,2053.0,37331.182438271826
2021-08-22T13:43:03Z,345.9776026,38.4150842,-78.9471882,,2055.0,37357.68748092857
2021-08-22T13:43:05Z,346.1673101,38.4150878,-78.9472892,,2057.0,37386.594303072125
2021-08-22T13:43:08Z,346.3195112,38.4151165,-78.9474511,,2060.0,37434.05666701092
2021-08-22T13:43:10Z,346.3625437,38.4151228,-78.9475575,,2062.0,37464.56622252124
2021-08-22T13:43:11Z,346.5542043,38.4151258,-78.9476076,,2063.0,37478.93205677
2021-08-22T13:43:14Z,346.6338887,38.4151464,-78.9477713,,2066.0,37526.338142621615
2021-08-22T13:43:15Z,346.6577152,38.4151547,-78.9478436,,2067.0,37547.22929383039
2021-08-22T13:43:18Z,346.8974563,38.4151709,-78.9480101,,2070.0,37595.20227201222
2021-08-22T13:43:19Z,347.248294,38.4151802,-78.9480927,,2071.0,37619.06094045866
2021-08-22T13:43:22Z,347.6213418,38.4151892,-78.948247,,2074.0,37663.30103296386
2021-08-22T13:43:23Z,347.7702595,38.4151966,-78.9483039,,2075.0,37679.793411212115
2021-08-22T13:43:25Z,348.0720469,38.4152014,-78.9483797,,2077.0,37701.536122636055
2021-08-22T13:43:28Z,348.3116629,38.4151871,-78.9484486,,2080.0,37721.91450052225
2021-08-22T13:43:29Z,348.4211359,38.4151466,-78.94847,,2081.0,37737.91088832145
2021-08-22T13:43:32Z,348.6582349,38.4150365,-78.9484771,,2084.0,37778.14024354855
2021-08-22T13:43:34Z,348.8687194,38.4149607,-78.9484863,,2086.0,37805.92726616295
2021-08-22T13:43:36Z,348.801779,38.4148931,-78.9485051,,2088.0,37831.17367788036
2021-08-22T13:43:38Z,348.7755173,38.414786,-78.9485232,,2090.0,37870.59870601395
2021-08-22T13:43:39Z,348.7543491,38.4147291,-78.9485232,,2091.0,37891.36401980734
2021-08-22T13:43:41Z,348.6550258,38.4146381,-78.9485356,,2093.0,37924.761156609165
2021-08-22T13:43:43Z,348.6438731,38.4145427,-78.9485495,,2095.0,37959.802223248116
2021-08-22T13:43:46Z,348.66076,38.4144204,-78.9485574,,2098.0,38004.49095546363
2021-08-22T13:43:48Z,348.8456769,38.4143824,-78.9485473,,2100.0,38018.65604941966
2021-08-22T13:43:49Z,348.7558747,38.4142792,-78.9485789,,2101.0,38057.385520943
2021-08-22T13:43:51Z,348.7162084,38.414173,-78.9486016,,2103.0,38096.68107003636
2021-08-22T13:43:53Z,348.5851108,38.4140736,-78.9486241,,2105.0,38133.52227872277
2021-08-22T13:43:55Z,348.3743165,38.413983,-78.9486426,,2107.0,38167.006500774914
2021-08-22T13:43:57Z,347.9672593,38.4138888,-78.9486645,,2109.0,38201.94769559338
2021-08-22T13:43:59Z,347.699724,38.4137812,-78.9486783,,2111.0,38241.40963970759
2021-08-22T13:44:01Z,347.2009013,38.4136667,-78.9486881,,2113.0,38283.288248258286
2021-08-22T13:44:03Z,346.8696317,38.4135526,-78.9487108,,2115.0,38325.430275946535
2021-08-22T13:44:05Z,346.3910506,38.4134333,-78.9487299,,2117.0,38369.30682658058
2021-08-22T13:44:07Z,345.8649999,38.4133045,-78.9487381,,2119.0,38416.366611699705
2021-08-22T13:44:09Z,345.4973273,38.4131711,-78.9487437,,2121.0,38465.073561893114
2021-08-22T13:44:11Z,344.9892022,38.4130467,-78.9487454,,2123.0,38510.47239329532
2021-08-22T13:44:13Z,344.5136005,38.4129523,-78.9487318,,2125.0,38545.140257200415
2021-08-22T13:44:15Z,344.3101459,38.4128641,-78.9487979,,2127.0,38582.465740006686
2021-08-22T13:44:17Z,344.2194893,38.4128054,-78.9489223,,2129.0,38623.98935485131
2021-08-22T13:44:20Z,344.2865878,38.4127322,-78.9491196,,2132.0,38686.40983219743
2021-08-22T13:44:22Z,344.4628548,38.4126942,-78.9492558,,2134.0,38727.75069820291
2021-08-22T13:44:24Z,344.5798069,38.4126594,-78.9493873,,2136.0,38767.43830917784
2021-08-22T13:44:26Z,344.877294,38.4126239,-78.9495162,,2138.0,38806.5071691551
2021-08-22T13:44:28Z,345.1070017,38.4125998,-78.9496561,,2140.0,38847.46587458806
2021-08-22T13:44:30Z,345.3386078,38.4125741,-78.9497843,,2142.0,38885.30279536543
2021-08-22T13:44:32Z,345.6181303,38.4125558,-78.9499237,,2144.0,38925.719925516765
2021-08-22T13:44:34Z,345.8679451,38.4125326,-78.950072,,2146.0,38968.961341852315
2021-08-22T13:44:35Z,346.089102,38.4125246,-78.9501399,,2147.0,38988.59490685969
2021-08-22T13:44:38Z,346.3429255,38.4125044,-78.9503449,,2150.0,39047.67496938206
2021-08-22T13:44:40Z,346.5614101,38.4124916,-78.9504826,,2152.0,39087.324650363895
2021-08-22T13:44:42Z,346.8692109,38.4124874,-78.9506134,,2154.0,39124.756610672615
2021-08-22T13:44:44Z,347.1961673,38.4124796,-78.9507426,,2156.0,39161.81063181939
2021-08-22T13:44:46Z,347.5127715,38.412478,-78.9508692,,2158.0,39198.01662254539
2021-08-22T13:44:48Z,347.8369076,38.4124791,-78.9509913,,2160.0,39232.93141465963
2021-08-22T13:44:50Z,348.1174924,38.4124699,-78.9511085,,2162.0,39266.61219633345
2021-08-22T13:44:52Z,348.4895768,38.4124703,-78.9512199,,2164.0,39298.468139588564
2021-08-22T13:44:54Z,348.6841178,38.4124741,-78.9513345,,2166.0,39331.266965229006
2021-08-22T13:44:56Z,348.9578386,38.4124837,-78.9514513,,2168.0,39364.84672020582
2021-08-22T13:44:58Z,349.0026615,38.4124882,-78.951548,,2170.0,39392.54626850313
2021-08-22T13:45:00Z,349.0989894,38.4124889,-78.9516345,,2172.0,39417.27993044679
2021-08-22T13:45:02Z,349.2997148,38.4124944,-78.9517486,,2174.0,39449.96609595373
2021-08-22T13:45:04Z,349.5442572,38.4125025,-78.9518502,,2176.0,39479.16693864842
2021-08-22T13:45:06Z,349.5805896,38.412512,-78.9519368,,2178.0,39504.169940605425
2021-08-22T13:45:08Z,349.7092863,38.4125079,-78.9520788,,2180.0,39544.80026675852
2021-08-22T13:45:10Z,349.7087085,38.4125113,-78.9521818,,2182.0,39574.2790299235
2021-08-22T13:45:12Z,349.8615948,38.4125133,-78.9523069,,2184.0,39610.05889433207
2021-08-22T13:45:14Z,349.7999319,38.4124802,-78.9523895,,2186.0,39636.58773213567
2021-08-22T13:45:16Z,349.9671382,38.412514,-78.9525204,,2188.0,39675.99675260511
2021-08-22T13:45:18Z,350.0062832,38.4125163,-78.9526409,,2190.0,39710.46101239751
2021-08-22T13:45:20Z,350.1326635,38.4125159,-78.9527591,,2192.0,39744.25975556929
2021-08-22T13:45:22Z,350.1190362,38.412509,-78.9529052,,2194.0,39786.11169907481
2021-08-22T13:45:24Z,350.2754088,38.4125042,-78.9530283,,2196.0,39821.35579194008
2021-08-22T13:45:26Z,350.3815878,38.412508,-78.9531555,,2198.0,39857.75431218689
2021-08-22T13:45:28Z,350.4669316,38.4125212,-78.9532639,,2200.0,39889.123548395626
2021-08-22T13:45:30Z,350.3277615,38.412536,-78.953376,,2202.0,39921.631034545615
2021-08-22T13:45:32Z,350.5271779,38.4125429,-78.9534869,,2204.0,39953.44123622266
2021-08-22T13:45:34Z,350.9329917,38.4125562,-78.9536067,,2206.0,39988.037624254444
2021-08-22T13:45:36Z,350.8706144,38.4125722,-78.9537291,,2208.0,40023.52053258423
2021-08-22T13:45:38Z,351.1211351,38.4125994,-78.9538498,,2210.0,40059.4330909851
2021-08-22T13:45:40Z,351.2893626,38.4126154,-78.9539566,,2212.0,40090.524133323444
2021-08-22T13:45:42Z,351.5174238,38.4126307,-78.9540609,,2214.0,40120.86618850519
2021-08-22T13:45:44Z,351.6874995,38.4126514,-78.9541626,,2216.0,40150.91085205846
2021-08-22T13:45:46Z,351.9872963,38.4126793,-78.9542607,,2218.0,40180.752897619794
2021-08-22T13:45:48Z,352.3614801,38.4127129,-78.9543974,,2220.0,40221.71871249917
2021-08-22T13:45:50Z,352.6796535,38.412725,-78.9544602,,2222.0,40240.21163470775
2021-08-22T13:45:52Z,352.8285315,38.4127401,-78.954557,,2224.0,40268.43196204928
2021-08-22T13:45:54Z,353.1538871,38.4127549,-78.9546516,,2226.0,40296.01561949368
2021-08-22T13:45:56Z,353.1926757,38.4127624,-78.9547289,,2228.0,40318.287642742034
2021-08-22T13:45:58Z,353.4624107,38.4127715,-78.954823,,2230.0,40345.395623016426
2021-08-22T13:46:00Z,353.6406765,38.4127777,-78.9549099,,2232.0,40370.34615679663
2021-08-22T13:46:02Z,353.8466834,38.4127838,-78.9550027,,2234.0,40396.97360836638
2021-08-22T13:46:04Z,353.9249503,38.4127869,-78.9550733,,2236.0,40417.189377493756
2021-08-22T13:46:06Z,354.3063452,38.4127907,-78.9551639,,2238.0,40443.133628646065
2021-08-22T13:46:08Z,354.5973486,38.4127966,-78.9552451,,2240.0,40466.45321128752
2021-08-22T13:46:10Z,354.8871419,38.4127743,-78.9553641,,2242.0,40501.44021607893
2021-08-22T13:46:12Z,355.1072362,38.4127721,-78.9554306,,2244.0,40520.47122644067
2021-08-22T13:46:15Z,355.6072257,38.412763,-78.9555203,,2247.0,40546.333031403665
2021-08-22T13:46:17Z,355.8449109,38.4127512,-78.9555933,,2249.0,40567.64738409035
2021-08-22T13:46:18Z,356.1507773,38.4127421,-78.9556512,,2250.0,40584.5352634127
2021-08-22T13:46:21Z,356.5012451,38.4127214,-78.9557322,,2253.0,40608.89521490134
2021-08-22T13:46:23Z,356.8773649,38.4127011,-78.9557942,,2255.0,40628.106449589504
2021-08-22T13:46:24Z,357.2842468,38.4126859,-78.9558397,,2256.0,40642.250969687244
2021-08-22T13:46:26Z,357.6262233,38.4126649,-78.9559219,,2258.0,40666.972854630665
2021-08-22T13:46:28Z,358.0694141,38.4126479,-78.9559877,,2260.0,40686.786062441366
2021-08-22T13:46:30Z,358.4999862,38.4126326,-78.9560348,,2262.0,40701.366524214995
2021-08-22T13:46:33Z,358.9285752,38.4126017,-78.9561134,,2265.0,40726.51083640907
2021-08-22T13:46:34Z,359.217892,38.4125894,-78.9561574,,2266.0,40739.86823773756
2021-08-22T13:46:36Z,359.5280714,38.4125627,-78.9562178,,2268.0,40759.70103349947
2021-08-22T13:46:38Z,359.8447378,38.4125371,-78.9562836,,2270.0,40780.705718113335
2021-08-22T13:46:41Z,360.2884453,38.4125076,-78.9563584,,2273.0,40804.64967613934
2021-08-22T13:46:42Z,360.813809,38.4124848,-78.9564029,,2274.0,40819.855855184076
2021-08-22T13:46:44Z,361.0558803,38.4124544,-78.956461,,2276.0,40839.83251893489
2021-08-22T13:46:47Z,361.4718286,38.4124109,-78.9565303,,2279.0,40865.22270954961
2021-08-22T13:46:49Z,362.0000443,38.4123841,-78.9565884,,2281.0,40884.499520390375
2021-08-22T13:46:50Z,362.4693931,38.4123656,-78.9566153,,2282.0,40894.738604226186
2021-08-22T13:46:52Z,362.8369137,38.4123278,-78.9566726,,2284.0,40916.15745079547
2021-08-22T13:46:55Z,363.2997871,38.412295,-78.9567345,,2287.0,40937.526385780715
2021-08-22T13:46:56Z,363.5147848,38.4122754,-78.9567724,,2288.0,40950.515337641984
2021-08-22T13:46:58Z,363.8967974,38.4122466,-78.9568277,,2290.0,40969.50294187272
2021-08-22T13:47:00Z,364.0386267,38.41222,-78.9568716,,2292.0,40985.37138088568
2021-08-22T13:47:02Z,364.3186557,38.412191,-78.9569189,,2294.0,41002.54425973001
2021-08-22T13:47:04Z,364.5274575,38.4121577,-78.9569656,,2296.0,41020.60161834492
2021-08-22T13:47:06Z,364.8273638,38.4121327,-78.9570065,,2298.0,41035.4329167836
2021-08-22T13:47:08Z,365.0962963,38.4121011,-78.9570497,,2300.0,41052.33228836949
2021-08-22T13:47:11Z,365.2867241,38.412066,-78.9571035,,2303.0,41072.35021372599
2021-08-22T13:47:13Z,365.5333793,38.4120278,-78.957158,,2305.0,41093.25994310759
2021-08-22T13:47:14Z,365.8052811,38.4120064,-78.9571905,,2306.0,41105.399004475876
2021-08-22T13:47:16Z,366.1939656,38.4119766,-78.957229,,2308.0,41120.87097955888
2021-08-22T13:47:18Z,366.317962,38.4119405,-78.9572801,,2310.0,41140.54405869933
2021-08-22T13:47:20Z,366.6117545,38.4119138,-78.9573192,,2312.0,41155.37535713801
2021-08-22T13:47:22Z,366.9234209,38.4118712,-78.9573789,,2314.0,41178.464854854414
2021-08-22T13:47:24Z,366.9632626,38.4118479,-78.9574181,,2316.0,41192.5302297105
2021-08-22T13:47:26Z,367.3327542,38.4118138,-78.9574656,,2318.0,41210.946881275646
2021-08-22T13:47:29Z,367.5935302,38.4117739,-78.9575169,,2321.0,41231.61379180972
2021-08-22T13:47:30Z,367.7247112,38.4117603,-78.9575441,,2322.0,41240.83528551806
2021-08-22T13:47:33Z,367.8885712,38.4117294,-78.9576028,,2325.0,41261.05585592068
2021-08-22T13:47:35Z,367.948234,38.411705,-78.9576532,,2327.0,41277.99538903023
2021-08-22T13:47:37Z,368.2411769,38.4116843,-78.9577017,,2329.0,41293.784102048114
2021-08-22T13:47:38Z,368.3533913,38.4116658,-78.9577386,,2330.0,41306.30887608612
2021-08-22T13:47:40Z,368.5411911,38.4116367,-78.957785,,2332.0,41323.305618183615
2021-08-22T13:47:42Z,368.7005837,38.4116042,-78.9578298,,2334.0,41340.75884331819
2021-08-22T13:47:44Z,368.8659879,38.4115706,-78.9578732,,2336.0,41358.206505671704
2021-08-22T13:47:46Z,369.040461,38.4115388,-78.9579162,,2338.0,41375.11736171124
2021-08-22T13:47:48Z,369.2258485,38.4115047,-78.9579646,,2340.0,41393.728016098474
2021-08-22T13:47:50Z,369.2648796,38.411472,-78.9580138,,2342.0,41412.17363503223
2021-08-22T13:47:53Z,369.1434068,38.4114245,-78.9580881,,2345.0,41439.591390159185
2021-08-22T13:47:54Z,369.2723936,38.4113976,-78.9581337,,2346.0,41455.91218384093
2021-08-22T13:47:56Z,369.3730223,38.4113582,-78.958203,,2348.0,41480.39535688697
2021-08-22T13:47:58Z,369.4941049,38.4113262,-78.9582563,,2350.0,41499.59648305841
2021-08-22T13:48:00Z,369.413137,38.4112808,-78.9583341,,2352.0,41527.336303800956
2021-08-22T13:48:02Z,369.5176152,38.4112403,-78.9584038,,2354.0,41552.148336226004
2021-08-22T13:48:04Z,369.5598391,38.4111998,-78.9584731,,2356.0,41576.870221169425
2021-08-22T13:48:06Z,369.5411783,38.4111573,-78.9585473,,2358.0,41603.152752506474
