Time,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,heartratebpm/value
2021-08-22T13:48:42Z,38.4101091,-78.9603465,368.2566728,
2021-08-22T13:48:44Z,38.4100443,-78.9604704,368.2818143,
2021-08-22T13:48:47Z,38.4099415,-78.9606591,368.56238,
2021-08-22T13:48:49Z,38.40987,-78.9607821,368.7742193,
2021-08-22T13:48:51Z,38.4098051,-78.9608985,368.9946549,
2021-08-22T13:48:53Z,38.4097449,-78.9610145,369.1702372,
2021-08-22T13:48:55Z,38.4096907,-78.961114,369.362796,
2021-08-22T13:48:57Z,38.4096317,-78.9612091,369.5292123,
2021-08-22T13:48:59Z,38.4095749,-78.9613016,369.8140819,
2021-08-22T13:49:01Z,38.4095381,-78.9613919,369.9311632,
2021-08-22T13:49:03Z,38.4094935,-78.9614822,370.0634283,
2021-08-22T13:49:05Z,38.4094387,-78.9615728,370.5832971,
2021-08-22T13:49:07Z,38.4093811,-78.9616756,370.7737559,
2021-08-22T13:49:09Z,38.4093269,-78.9617721,370.7424402,
2021-08-22T13:49:11Z,38.4092727,-78.96187,370.9397732,
2021-08-22T13:49:13Z,38.4092165,-78.9619656,371.0681498,
2021-08-22T13:49:15Z,38.4091613,-78.9620655,371.2198312,
2021-08-22T13:49:17Z,38.4091036,-78.9621607,371.4523927,
2021-08-22T13:49:19Z,38.4090466,-78.9622538,371.6282277,
2021-08-22T13:49:21Z,38.4090012,-78.9623499,371.8179324,
2021-08-22T13:49:23Z,38.408943,-78.9624559,372.2495263,
2021-08-22T13:49:25Z,38.4089079,-78.9625325,371.9979917,
2021-08-22T13:49:27Z,38.4088459,-78.9626351,372.3657126,
2021-08-22T13:49:29Z,38.4088023,-78.9627025,372.6057498,
2021-08-22T13:49:31Z,38.4087289,-78.962812,372.6199718,
2021-08-22T13:49:33Z,38.4086848,-78.9629074,372.9155124,
2021-08-22T13:49:35Z,38.4087008,-78.9629592,373.1405544,
2021-08-22T13:49:37Z,38.4085993,-78.9630715,373.0752495,
2021-08-22T13:49:39Z,38.4085037,-78.9631668,373.3152354,
2021-08-22T13:49:41Z,38.408433,-78.9632421,373.4951099,
2021-08-22T13:49:43Z,38.4084004,-78.9633008,373.6588506,
2021-08-22T13:49:45Z,38.4083272,-78.9633798,373.8327191,
2021-08-22T13:49:47Z,38.4082245,-78.9634499,373.8639388,
2021-08-22T13:49:49Z,38.4081553,-78.9635231,374.1680717,
2021-08-22T13:49:51Z,38.4081004,-78.963581,374.2242901,
2021-08-22T13:49:53Z,38.4080029,-78.9636546,374.1898523,
2021-08-22T13:49:55Z,38.4079173,-78.9637148,374.2873647,
2021-08-22T13:49:57Z,38.4078317,-78.963774,374.2768698,
2021-08-22T13:49:59Z,38.4077436,-78.9638313,374.2095762,
2021-08-22T13:50:01Z,38.4076601,-78.9638926,374.2690838,
2021-08-22T13:50:03Z,38.4075812,-78.9639608,374.0964544,
2021-08-22T13:50:05Z,38.4074928,-78.9640185,373.9814352,
2021-08-22T13:50:07Z,38.4073993,-78.9640883,373.7809854,
2021-08-22T13:50:09Z,38.4072953,-78.9641664,373.3734003,
2021-08-22T13:50:11Z,38.4071984,-78.9642448,372.9834435,
2021-08-22T13:50:13Z,38.4071047,-78.9643326,372.543145,
2021-08-22T13:50:15Z,38.4070089,-78.964437,371.9319784,
2021-08-22T13:50:17Z,38.4069045,-78.964555,371.3822705,
2021-08-22T13:50:19Z,38.4068011,-78.9646917,370.7538277,
2021-08-22T13:50:21Z,38.4067016,-78.9648483,369.6957894,
2021-08-22T13:50:23Z,38.4066141,-78.9650176,368.8043695,
2021-08-22T13:50:25Z,38.4065334,-78.9652108,367.7239206,
2021-08-22T13:50:27Z,38.4064648,-78.9654316,366.6221889,
2021-08-22T13:50:29Z,38.4064075,-78.9656655,365.2503666,
2021-08-22T13:50:31Z,38.4063576,-78.9659089,364.3012689,
2021-08-22T13:50:33Z,38.4063158,-78.9661529,363.4735866,
2021-08-22T13:50:35Z,38.40628,-78.9663834,363.1107655,
2021-08-22T13:50:37Z,38.4062395,-78.96661,362.8847661,
2021-08-22T13:50:39Z,38.4061987,-78.9668388,362.8366694,
2021-08-22T13:50:41Z,38.4061607,-78.9670682,362.1164577,
2021-08-22T13:50:43Z,38.406122,-78.9673024,361.8915862,
2021-08-22T13:50:45Z,38.4060791,-78.9675163,361.7147581,
2021-08-22T13:50:47Z,38.40603,-78.9677221,361.0952254,
2021-08-22T13:50:49Z,38.4059888,-78.9679453,360.5651599,
2021-08-22T13:50:51Z,38.4059559,-78.9681726,359.6120163,
2021-08-22T13:50:53Z,38.4059349,-78.9683974,359.0314729,
2021-08-22T13:50:55Z,38.405929,-78.9686193,358.4067827,
2021-08-22T13:50:57Z,38.4059339,-78.9688644,357.7063616,
2021-08-22T13:50:59Z,38.4059473,-78.9690952,357.2116408,
2021-08-22T13:51:01Z,38.4059742,-78.96933,356.5177764,
2021-08-22T13:51:03Z,38.4060185,-78.9695649,355.5424752,
2021-08-22T13:51:05Z,38.406078,-78.9697921,354.4756246,
2021-08-22T13:51:07Z,38.4061466,-78.9700247,353.7678908,
2021-08-22T13:51:09Z,38.4062156,-78.970258,352.3654095,
2021-08-22T13:51:11Z,38.4062889,-78.9704956,351.1465506,
2021-08-22T13:51:13Z,38.4063592,-78.9707468,349.952985,
2021-08-22T13:51:15Z,38.406431,-78.9709979,348.6609179,
2021-08-22T13:51:17Z,38.4065099,-78.9712556,347.2651261,
2021-08-22T13:51:19Z,38.4065881,-78.9715235,346.2650842,
2021-08-22T13:51:21Z,38.406664,-78.9717886,345.0160751,
2021-08-22T13:51:23Z,38.4067445,-78.9720593,344.3052029,
2021-08-22T13:51:25Z,38.4068242,-78.9723185,343.8895247,
2021-08-22T13:51:27Z,38.4069094,-78.972573,343.4221762,
2021-08-22T13:51:29Z,38.4069934,-78.9728195,343.0371343,
2021-08-22T13:51:31Z,38.4070687,-78.973057,342.8910714,
2021-08-22T13:51:33Z,38.4071477,-78.9732755,342.9452269,
2021-08-22T13:51:35Z,38.4072082,-78.9734977,342.6041568,
2021-08-22T13:51:37Z,38.4072568,-78.9737126,342.441486,
2021-08-22T13:51:39Z,38.4073019,-78.9739126,342.4918012,
2021-08-22T13:51:41Z,38.407337,-78.974108,342.3589949,
2021-08-22T13:51:43Z,38.4073526,-78.9742901,342.4943774,
2021-08-22T13:51:45Z,38.4073483,-78.9744719,342.7051044,
2021-08-22T13:51:47Z,38.4073605,-78.9746425,342.9293435,
2021-08-22T13:51:49Z,38.4073432,-78.9747902,343.1366139,
2021-08-22T13:51:51Z,38.4072626,-78.9749075,343.0848234,
2021-08-22T13:51:53Z,38.4071393,-78.9749571,342.6888055,
2021-08-22T13:51:55Z,38.4069957,-78.9749873,342.0963843,
2021-08-22T13:51:57Z,38.4068534,-78.9750202,341.5751259,
2021-08-22T13:51:59Z,38.406705,-78.9750611,341.2892467,
2021-08-22T13:52:01Z,38.4065652,-78.9751041,341.0711889,
2021-08-22T13:52:03Z,38.406427,-78.9751546,341.0329189,
2021-08-22T13:52:05Z,38.4063056,-78.9752154,341.0230886,
2021-08-22T13:52:07Z,38.4062067,-78.9752768,341.0633562,
2021-08-22T13:52:09Z,38.4061492,-78.9753377,340.9862381,
2021-08-22T13:52:11Z,38.4061144,-78.975345,340.9526995,
2021-08-22T13:52:13Z,38.4060976,-78.9753138,340.9385506,
2021-08-22T13:52:15Z,38.4061253,-78.975294,341.1130075,
2021-08-22T13:52:17Z,38.406153,-78.9752868,340.9300952,
2021-08-22T13:52:19Z,38.4061916,-78.9752581,341.0070026,
2021-08-22T13:52:21Z,38.4062492,-78.9752301,341.0405939,
2021-08-22T13:52:24Z,38.4063319,-78.9751598,341.1128235,
2021-08-22T13:52:26Z,38.4064055,-78.9751028,341.161082,
2021-08-22T13:52:27Z,38.406435,-78.9750787,341.3051228,
2021-08-22T13:52:30Z,38.4065652,-78.9750094,341.358061,
2021-08-22T13:52:31Z,38.4066023,-78.9749946,341.3180551,
2021-08-22T13:52:33Z,38.4066964,-78.9749624,341.5315443,
2021-08-22T13:52:35Z,38.4067909,-78.9749391,341.7143271,
2021-08-22T13:52:38Z,38.4069129,-78.9748988,341.9174764,
2021-08-22T13:52:40Z,38.4069697,-78.9748847,342.0232541,
2021-08-22T13:52:42Z,38.4070549,-78.9748648,342.2814991,
2021-08-22T13:52:44Z,38.4071225,-78.9748517,342.5823901,
2021-08-22T13:52:45Z,38.4071827,-78.9748376,342.6851777,
2021-08-22T13:52:47Z,38.4072666,-78.9748286,343.0365033,
2021-08-22T13:52:50Z,38.407336,-78.9748173,343.3344192,
2021-08-22T13:52:51Z,38.4073564,-78.9748129,343.4320088,
2021-08-22T13:52:54Z,38.4073471,-78.9748134,343.5461624,
2021-08-22T13:52:56Z,38.4073542,-78.9748029,343.6560055,
2021-08-22T13:52:58Z,38.4074139,-78.9748143,343.7870932,
2021-08-22T13:53:00Z,38.4074745,-78.974867,343.8490357,
2021-08-22T13:53:01Z,38.4075109,-78.9749099,343.5683167,
2021-08-22T13:53:04Z,38.4075353,-78.9750192,343.8250579,
2021-08-22T13:53:06Z,38.4075356,-78.9751284,343.8196945,
2021-08-22T13:53:08Z,38.4075414,-78.9752396,343.7838857,
2021-08-22T13:53:10Z,38.4075478,-78.9753314,343.8923642,
2021-08-22T13:53:12Z,38.4075616,-78.9754503,343.9726064,
2021-08-22T13:53:14Z,38.4075739,-78.9755511,344.0734096,
2021-08-22T13:53:16Z,38.4075919,-78.975689,344.0561095,
2021-08-22T13:53:18Z,38.4076327,-78.9758317,343.9652973,
2021-08-22T13:53:20Z,38.4076493,-78.9759521,343.8605514,
2021-08-22T13:53:22Z,38.4076558,-78.9760694,343.8585007,
2021-08-22T13:53:23Z,38.4076637,-78.9761274,343.6637877,
2021-08-22T13:53:26Z,38.407674,-78.9762878,343.4856414,
2021-08-22T13:53:28Z,38.4076706,-78.9764102,343.2594925,
2021-08-22T13:53:30Z,38.4076806,-78.9765431,343.1470772,
2021-08-22T13:53:32Z,38.4076946,-78.9766973,342.9463836,
2021-08-22T13:53:34Z,38.4077139,-78.9768458,342.6688262,
2021-08-22T13:53:36Z,38.4077373,-78.9769738,342.4699821,
2021-08-22T13:53:38Z,38.4077448,-78.9771184,342.4143044,
2021-08-22T13:53:40Z,38.4077554,-78.9772708,342.3327073,
2021-08-22T13:53:42Z,38.407766,-78.9774295,342.3333908,
2021-08-22T13:53:44Z,38.4077754,-78.9775927,342.4017388,
2021-08-22T13:53:46Z,38.4077927,-78.9777436,342.3792365,
2021-08-22T13:53:48Z,38.4078064,-78.977892,342.0405508,
2021-08-22T13:53:50Z,38.407817,-78.9780377,342.0669429,
2021-08-22T13:53:52Z,38.4078267,-78.9781834,342.0722528,
2021-08-22T13:53:54Z,38.4078303,-78.9783161,342.1219353,
2021-08-22T13:53:56Z,38.4078383,-78.9784583,342.1061105,
2021-08-22T13:53:58Z,38.4078467,-78.9785939,342.1862337,
2021-08-22T13:54:00Z,38.4078647,-78.978723,342.233656,
2021-08-22T13:54:02Z,38.4078858,-78.9788729,342.2873349,
2021-08-22T13:54:04Z,38.4079232,-78.9789967,342.3477438,
2021-08-22T13:54:06Z,38.4079874,-78.9790533,342.1704088,
2021-08-22T13:54:08Z,38.4080825,-78.9790763,342.0305092,
2021-08-22T13:54:10Z,38.4081925,-78.9790964,341.6595033,
2021-08-22T13:54:12Z,38.4083072,-78.9791051,341.8609079,
2021-08-22T13:54:14Z,38.4084214,-78.979111,342.0275651,
2021-08-22T13:54:16Z,38.4085362,-78.979111,342.2140982,
2021-08-22T13:54:18Z,38.4086446,-78.9791137,342.4955341,
2021-08-22T13:54:20Z,38.4087504,-78.9791183,342.6148824,
2021-08-22T13:54:22Z,38.4088527,-78.9791289,342.6787107,
2021-08-22T13:54:24Z,38.4089506,-78.9791466,342.8880935,
2021-08-22T13:54:26Z,38.4090536,-78.9791602,343.0138945,
2021-08-22T13:54:28Z,38.4091587,-78.9791678,343.1571724,
2021-08-22T13:54:30Z,38.4092666,-78.9791713,343.1668996,
2021-08-22T13:54:32Z,38.4093793,-78.9791836,343.0992826,
2021-08-22T13:54:34Z,38.4094901,-78.9792008,343.0899761,
2021-08-22T13:54:36Z,38.4096,-78.9792189,343.1115862,
2021-08-22T13:54:38Z,38.4097123,-78.9792202,343.2102778,
2021-08-22T13:54:40Z,38.409826,-78.979225,343.3338934,
2021-08-22T13:54:42Z,38.4099331,-78.9792304,343.4933708,
2021-08-22T13:54:44Z,38.4100413,-78.9792432,343.5550486,
2021-08-22T13:54:46Z,38.4101501,-78.9792499,343.8586584,
2021-08-22T13:54:48Z,38.4102555,-78.9792621,343.9557271,
2021-08-22T13:54:50Z,38.4103614,-78.9792698,344.1175278,
2021-08-22T13:54:52Z,38.4104654,-78.979282,344.2040819,
2021-08-22T13:54:54Z,38.4105739,-78.9792886,344.1562299,
2021-08-22T13:54:56Z,38.4106782,-78.9792947,344.0674151,
2021-08-22T13:54:58Z,38.4107847,-78.9793004,344.2904265,
2021-08-22T13:55:00Z,38.4108807,-78.9793119,344.3449049,
2021-08-22T13:55:02Z,38.41096,-78.9793211,344.4869392,
2021-08-22T13:55:04Z,38.4110457,-78.9793269,344.6593182,
2021-08-22T13:55:06Z,38.4111452,-78.9793386,344.6382308,
2021-08-22T13:55:08Z,38.4112514,-78.9793441,344.6450671,
2021-08-22T13:55:10Z,38.4113555,-78.9793511,344.566555,
2021-08-22T13:55:12Z,38.4114648,-78.9793633,344.3897365,
2021-08-22T13:55:14Z,38.4115732,-78.9793781,344.3216621,
2021-08-22T13:55:16Z,38.4116743,-78.9793927,344.3059391,
2021-08-22T13:55:18Z,38.4117703,-78.9793947,344.4104266,
2021-08-22T13:55:20Z,38.4118731,-78.9794013,344.4669039,
2021-08-22T13:55:22Z,38.4119768,-78.9794137,344.5972131,
2021-08-22T13:55:24Z,38.4120779,-78.9794167,344.6832454,
2021-08-22T13:55:26Z,38.412183,-78.9794267,344.7098545,
2021-08-22T13:55:28Z,38.4122867,-78.9794279,344.8194471,
2021-08-22T13:55:30Z,38.4123906,-78.9794291,344.8301225,
2021-08-22T13:55:32Z,38.4124928,-78.9794325,345.0122887,
2021-08-22T13:55:34Z,38.4126022,-78.979442,345.0924871,
2021-08-22T13:55:36Z,38.4127187,-78.9794591,345.3263542,
2021-08-22T13:55:38Z,38.4128264,-78.9794766,345.3977198,
2021-08-22T13:55:40Z,38.4129337,-78.9794907,345.4638266,
2021-08-22T13:55:42Z,38.4130372,-78.9795018,345.5792123,
2021-08-22T13:55:44Z,38.4131385,-78.9795181,345.5341939,
2021-08-22T13:55:46Z,38.4132305,-78.9795345,345.6369056,
2021-08-22T13:55:48Z,38.4133216,-78.9795626,345.600775,
2021-08-22T13:55:50Z,38.413417,-78.9795953,345.635959,
2021-08-22T13:55:52Z,38.413521,-78.9796289,345.5914136,
2021-08-22T13:55:54Z,38.4136203,-78.9796632,345.7517673,
2021-08-22T13:55:56Z,38.4137169,-78.9797014,345.8538501,
2021-08-22T13:55:58Z,38.4138204,-78.9797368,345.9457308,
2021-08-22T13:56:00Z,38.4139214,-78.9797732,346.1477975,
2021-08-22T13:56:02Z,38.4140129,-78.9798144,346.2688711,
2021-08-22T13:56:04Z,38.4140876,-78.9798479,346.3689603,
2021-08-22T13:56:06Z,38.4141704,-78.9798837,346.1702028,
2021-08-22T13:56:08Z,38.4142637,-78.9799285,346.1222891,
2021-08-22T13:56:10Z,38.4143598,-78.9799719,346.0892598,
2021-08-22T13:56:12Z,38.4144633,-78.9800127,346.0749541,
2021-08-22T13:56:14Z,38.4145609,-78.9800533,346.2299506,
2021-08-22T13:56:16Z,38.414661,-78.9800881,346.4824101,
2021-08-22T13:56:18Z,38.4147473,-78.980115,346.7255659,
2021-08-22T13:56:20Z,38.4148254,-78.9801482,346.8077237,
2021-08-22T13:56:22Z,38.4149018,-78.9801987,346.9746185,
2021-08-22T13:56:24Z,38.4149628,-78.9802726,347.1418842,
2021-08-22T13:56:26Z,38.4150007,-78.980366,347.2528176,
2021-08-22T13:56:28Z,38.4150206,-78.9804773,347.2680717,
2021-08-22T13:56:30Z,38.4150154,-78.9806046,347.2064243,
2021-08-22T13:56:32Z,38.4149776,-78.9807323,347.2006666,
2021-08-22T13:56:34Z,38.4149199,-78.9808928,347.1425615,
2021-08-22T13:56:36Z,38.4148844,-78.9809976,347.0374743,
2021-08-22T13:56:38Z,38.4148375,-78.9811244,346.8114581,
2021-08-22T13:56:40Z,38.414779,-78.9812592,346.6740252,
2021-08-22T13:56:42Z,38.4147157,-78.9813925,346.750129,
2021-08-22T13:56:44Z,38.4146547,-78.9815298,347.0278487,
2021-08-22T13:56:46Z,38.4145961,-78.9816549,347.1225802,
2021-08-22T13:56:48Z,38.4145647,-78.9817817,347.3858972,
2021-08-22T13:56:50Z,38.4145472,-78.9819146,347.4301873,
2021-08-22T13:56:52Z,38.4145642,-78.9820514,347.6422248,
2021-08-22T13:56:54Z,38.4146258,-78.9821791,347.7438529,
2021-08-22T13:56:56Z,38.4147139,-78.982263,347.8676806,
2021-08-22T13:56:58Z,38.4148092,-78.9823341,347.8522152,
2021-08-22T13:57:00Z,38.4149004,-78.9824122,348.0674177,
2021-08-22T13:57:02Z,38.4149842,-78.9824898,348.1194436,
2021-08-22T13:57:04Z,38.4150604,-78.9825626,348.1974566,
2021-08-22T13:57:06Z,38.4151314,-78.982638,348.1176024,
2021-08-22T13:57:08Z,38.4152125,-78.9827178,347.8976646,
2021-08-22T13:57:10Z,38.415299,-78.9828005,348.0818839,
2021-08-22T13:57:12Z,38.4153911,-78.9828813,348.0491639,
2021-08-22T13:57:14Z,38.4154786,-78.9829596,348.0310155,
2021-08-22T13:57:16Z,38.4155679,-78.9830402,348.1261244,
2021-08-22T13:57:18Z,38.4156503,-78.9831144,348.3071914,
2021-08-22T13:57:20Z,38.4157395,-78.9831857,348.4350239,
2021-08-22T13:57:22Z,38.4158228,-78.9832588,348.4429675,
2021-08-22T13:57:24Z,38.4159063,-78.9833347,348.4947849,
2021-08-22T13:57:26Z,38.415989,-78.9834061,348.5378698,
2021-08-22T13:57:28Z,38.4160734,-78.9834733,348.6173064,
2021-08-22T13:57:30Z,38.4161503,-78.9835337,348.9139102,
2021-08-22T13:57:32Z,38.4162306,-78.9836026,348.9856688,
2021-08-22T13:57:34Z,38.4163122,-78.9836682,349.223412,
2021-08-22T13:57:36Z,38.416392,-78.9837353,349.3113242,
2021-08-22T13:57:39Z,38.4165031,-78.9838413,349.3626725,
2021-08-22T13:57:41Z,38.4165812,-78.9839192,349.4450617,
2021-08-22T13:57:43Z,38.4166596,-78.9839962,349.4012364,
2021-08-22T13:57:45Z,38.4167432,-78.9840644,349.4551104,
2021-08-22T13:57:47Z,38.4168241,-78.9841404,349.5138777,
2021-08-22T13:57:49Z,38.4169024,-78.9842103,349.7351652,
2021-08-22T13:57:51Z,38.4169706,-78.9842768,350.0297492,
2021-08-22T13:57:53Z,38.4170488,-78.9843534,350.1812272,
2021-08-22T13:57:54Z,38.4170923,-78.9843964,350.3756948,
2021-08-22T13:57:57Z,38.4172163,-78.9845142,350.6692271,
2021-08-22T13:57:59Z,38.4173078,-78.984593,350.8085947,
2021-08-22T13:58:01Z,38.4173745,-78.9846608,350.7025517,
2021-08-22T13:58:03Z,38.4174523,-78.9847313,350.7553801,
2021-08-22T13:58:05Z,38.4175333,-78.984814,350.8436211,
2021-08-22T13:58:07Z,38.4176186,-78.9848861,350.8933984,
2021-08-22T13:58:09Z,38.4176975,-78.9849587,351.052361,
2021-08-22T13:58:11Z,38.4177749,-78.9850261,351.1508655,
2021-08-22T13:58:13Z,38.4178544,-78.9850891,351.0754085,
2021-08-22T13:58:15Z,38.4179326,-78.9851615,350.9833243,
2021-08-22T13:58:17Z,38.4180093,-78.98524,350.9775362,
2021-08-22T13:58:19Z,38.4180871,-78.9853157,350.8841375,
2021-08-22T13:58:21Z,38.4181684,-78.9853968,350.9565411,
2021-08-22T13:58:23Z,38.4182513,-78.9854807,350.9484904,
2021-08-22T13:58:25Z,38.4183352,-78.9855627,351.0854062,
2021-08-22T13:58:27Z,38.4184161,-78.9856485,350.9211285,
2021-08-22T13:58:29Z,38.4184952,-78.9857299,350.9783255,
2021-08-22T13:58:31Z,38.4185711,-78.9858144,351.1654939,
2021-08-22T13:58:33Z,38.4186493,-78.9858925,351.4100229,
2021-08-22T13:58:35Z,38.4187419,-78.9859567,351.5187393,
2021-08-22T13:58:37Z,38.4188158,-78.9860173,351.8216361,
2021-08-22T13:58:39Z,38.4188926,-78.9860782,351.8117428,
2021-08-22T13:58:41Z,38.4189783,-78.9861327,352.0660753,
2021-08-22T13:58:43Z,38.4190666,-78.9861686,351.9685094,
2021-08-22T13:58:45Z,38.4191681,-78.9861895,351.8057438,
2021-08-22T13:58:47Z,38.4192752,-78.9862004,351.9196742,
2021-08-22T13:58:49Z,38.4193714,-78.9862166,352.041026,
2021-08-22T13:58:51Z,38.4194407,-78.9862382,352.1944806,
2021-08-22T13:58:53Z,38.4195442,-78.9862659,352.0311325,
2021-08-22T13:58:55Z,38.4196431,-78.986286,352.1486583,
2021-08-22T13:58:57Z,38.4197453,-78.9863058,352.414317,
2021-08-22T13:58:59Z,38.4198497,-78.9863417,352.5322212,
2021-08-22T13:59:01Z,38.4199523,-78.9863832,352.4492005,
2021-08-22T13:59:03Z,38.4200471,-78.9864129,352.5822848,
2021-08-22T13:59:05Z,38.4201387,-78.9864434,352.6677521,
2021-08-22T13:59:07Z,38.4202314,-78.9864779,352.8307945,
2021-08-22T13:59:09Z,38.4203172,-78.9865151,352.8491619,
2021-08-22T13:59:11Z,38.4204072,-78.9865625,353.0378378,
2021-08-22T13:59:13Z,38.4204992,-78.9866095,353.0372589,
2021-08-22T13:59:15Z,38.4205899,-78.9866575,353.260622,
2021-08-22T13:59:17Z,38.4206744,-78.9867138,353.2084649,
2021-08-22T13:59:19Z,38.4207619,-78.9867706,353.3165161,
2021-08-22T13:59:21Z,38.4208488,-78.9868246,353.1765708,
2021-08-22T13:59:23Z,38.4209287,-78.9868676,353.3186213,
2021-08-22T13:59:25Z,38.4210096,-78.9869171,353.4246211,
2021-08-22T13:59:27Z,38.4210927,-78.9869695,353.5297272,
2021-08-22T13:59:29Z,38.4211793,-78.9870157,353.663835,
2021-08-22T13:59:31Z,38.4212672,-78.9870647,353.8758426,
2021-08-22T13:59:33Z,38.4213459,-78.9871272,353.9130023,
2021-08-22T13:59:35Z,38.4214294,-78.9871702,354.1036978,
2021-08-22T13:59:37Z,38.4215198,-78.987196,354.0086917,
2021-08-22T13:59:39Z,38.4216039,-78.987245,354.1069085,
2021-08-22T13:59:41Z,38.4216921,-78.9873032,354.2216013,
2021-08-22T13:59:43Z,38.4217769,-78.9873646,354.2939757,
2021-08-22T13:59:45Z,38.4218585,-78.9874262,354.4092495,
2021-08-22T13:59:47Z,38.4219486,-78.9874767,354.6350109,
2021-08-22T13:59:49Z,38.4220208,-78.9875211,355.0650809,
2021-08-22T13:59:51Z,38.4221012,-78.9875684,355.4418233,
2021-08-22T13:59:53Z,38.422186,-78.9876175,355.4689866,
2021-08-22T13:59:55Z,38.4222781,-78.9876741,355.5708124,
2021-08-22T13:59:57Z,38.4223685,-78.987728,355.471485,
2021-08-22T13:59:59Z,38.4224527,-78.9877846,355.4484035,
2021-08-22T14:00:01Z,38.4225444,-78.9878453,355.5069943,
2021-08-22T14:00:03Z,38.4226316,-78.9879032,355.5860633,
2021-08-22T14:00:05Z,38.4227149,-78.9879605,355.8149565,
2021-08-22T14:00:07Z,38.4227935,-78.9880242,355.9894198,
2021-08-22T14:00:09Z,38.4228733,-78.9880998,356.1322987,
2021-08-22T14:00:11Z,38.4229517,-78.9881791,356.1986323,
2021-08-22T14:00:13Z,38.4230208,-78.9882571,356.1328252,
2021-08-22T14:00:15Z,38.4230864,-78.9883387,356.1209273,
2021-08-22T14:00:17Z,38.4231519,-78.9884185,355.9528318,
2021-08-22T14:00:19Z,38.4232331,-78.9885087,355.9874193,
2021-08-22T14:00:21Z,38.4233174,-78.9885946,356.0852702,
2021-08-22T14:00:23Z,38.423395,-78.9886694,356.2168199,
2021-08-22T14:00:25Z,38.4234702,-78.9887505,356.2273243,
2021-08-22T14:00:27Z,38.4235491,-78.9888335,356.2195327,
2021-08-22T14:00:29Z,38.4236273,-78.9889171,356.1090295,
2021-08-22T14:00:31Z,38.4237101,-78.989001,356.0387481,
2021-08-22T14:00:33Z,38.4237999,-78.9890867,356.0552786,
2021-08-22T14:00:35Z,38.4238983,-78.9891612,355.9826813,
2021-08-22T14:00:37Z,38.423995,-78.9892407,355.8756024,
2021-08-22T14:00:39Z,38.4240901,-78.9893203,355.8530707,
2021-08-22T14:00:41Z,38.424189,-78.9894009,355.8767079,
2021-08-22T14:00:43Z,38.4242828,-78.9894766,355.8349612,
2021-08-22T14:00:45Z,38.4243774,-78.9895496,355.9528318,
2021-08-22T14:00:47Z,38.4244654,-78.9896209,356.0033611,
2021-08-22T14:00:49Z,38.424558,-78.9896925,355.6098579,
2021-08-22T14:00:51Z,38.4246572,-78.9897722,355.6221763,
2021-08-22T14:00:53Z,38.4247596,-78.9898467,355.84549,
2021-08-22T14:00:55Z,38.4248574,-78.989909,356.1223488,
2021-08-22T14:00:57Z,38.4249532,-78.9899676,356.2014225,
2021-08-22T14:00:59Z,38.425046,-78.9900343,356.0714934,
2021-08-22T14:01:01Z,38.4251423,-78.9901026,355.9251407,
2021-08-22T14:01:03Z,38.4252372,-78.9901686,356.2114779,
2021-08-22T14:01:05Z,38.4253304,-78.9902295,356.1276659,
2021-08-22T14:01:07Z,38.4254237,-78.9902906,355.9781012,
2021-08-22T14:01:09Z,38.4255197,-78.9903494,355.80069,
2021-08-22T14:01:11Z,38.4256061,-78.990408,355.9883669,
2021-08-22T14:01:13Z,38.425698,-78.990473,356.0948152,
2021-08-22T14:01:15Z,38.4257903,-78.9905344,356.2182166,
2021-08-22T14:01:17Z,38.425884,-78.9905932,356.5393619,
2021-08-22T14:01:19Z,38.425982,-78.9906549,356.4282761,
2021-08-22T14:01:21Z,38.4260758,-78.990719,356.6100678,
2021-08-22T14:01:23Z,38.4261685,-78.9907843,356.6093308,
2021-08-22T14:01:25Z,38.4262617,-78.9908507,356.6057507,
2021-08-22T14:01:27Z,38.4263532,-78.9909136,356.7105733,
2021-08-22T14:01:29Z,38.4264424,-78.9909774,356.6111734,
2021-08-22T14:01:31Z,38.4265366,-78.9910378,356.6579249,
2021-08-22T14:01:33Z,38.4266261,-78.9911037,356.72005,
2021-08-22T14:01:35Z,38.4267208,-78.9911616,356.8374042,
2021-08-22T14:01:37Z,38.426813,-78.9912167,356.9061115,
2021-08-22T14:01:39Z,38.4269064,-78.9912687,357.2063757,
2021-08-22T14:01:41Z,38.426998,-78.9913265,357.3152585,
2021-08-22T14:01:43Z,38.4270897,-78.9913847,357.4869567,
2021-08-22T14:01:45Z,38.4271817,-78.9914388,357.3185229,
2021-08-22T14:01:47Z,38.4272751,-78.9915008,357.2410728,
2021-08-22T14:01:49Z,38.4273729,-78.991552,357.064219,
2021-08-22T14:01:51Z,38.4274695,-78.9916062,357.0476869,
2021-08-22T14:01:53Z,38.4275651,-78.9916686,357.2831412,
2021-08-22T14:01:55Z,38.427662,-78.9917279,357.508123,
2021-08-22T14:01:57Z,38.4277475,-78.9917813,357.9467805,
2021-08-22T14:01:59Z,38.4278377,-78.9918318,358.5729173,
2021-08-22T14:02:01Z,38.427906,-78.9918708,359.2976215,
2021-08-22T14:02:03Z,38.4279781,-78.9919123,360.1118553,
2021-08-22T14:02:05Z,38.4280613,-78.9919515,360.9640177,
